id,cpu_per_max,cpu_per_av,cpu_mem_max,cpu_mem_av,gpu_mem_max,gpu_mem_av,gpu_per_max,gpu_per_ave,generation_throughput,prompt_eval_throughput
conversational_69,349.49784791965806,287.0691796052486,1041.94140625,998.8928571428571,2109.578125,1703.313988095238,99.7,12.557142857142859,2.69,9.24
conversational_07,349.80916030535803,289.41571893582307,1041.72265625,999.7847842261905,2109.578125,1703.8854166666667,53.4,8.519047619047617,2.67,9.34
conversational_70,348.37786259543435,284.55154174925696,1041.90625,999.2379092261905,2109.578125,1703.5044642857142,99.7,17.061904761904767,2.69,9.54
conversational_71,349.2932056543501,284.98521979018057,1041.9375,999.6669694767442,2109.578125,1653.9015261627908,99.6,14.413953488372094,2.66,10.47
conversational_72,349.64200477325755,287.9011649317473,1041.33984375,999.1781994047619,2109.578125,1703.8854166666667,88.1,12.442857142857143,2.69,8.93
conversational_73,349.11694510741677,286.66307093277203,1041.31640625,998.983630952381,2109.578125,1703.6949404761904,99.7,15.93809523809524,2.7,9.6
conversational_74,348.23473282441176,284.63023274761997,1041.2265625,998.401599702381,2109.578125,1703.5044642857142,55.1,6.9761904761904745,2.69,9.48
conversational_75,349.08842297173305,285.3903066240037,1041.86328125,984.7012172965116,2109.578125,1656.15625,99.7,10.030232558139534,2.67,10.85
conversational_76,347.7099236641366,284.1684772159485,1042.28515625,999.5792410714286,2109.578125,1653.6949404761904,99.7,12.428571428571429,2.68,9.87
conversational_77,348.0190930787771,284.6362656665416,1041.5546875,998.8143601190476,2109.578125,1703.5044642857142,99.7,14.609523809523807,2.72,9.51
conversational_78,349.0205446727137,286.50209493204176,1041.3828125,999.1627604166666,2109.578125,1703.6949404761904,99.7,16.928571428571427,2.69,8.37
