secs,id,TTFT,TBT,total_time,total_tokens,prompt_tokens
17250,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17251,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17252,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17253,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17254,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17255,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17256,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17257,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17258,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17259,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17260,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17261,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17262,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17263,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17264,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17265,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17266,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17267,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17268,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17269,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17270,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17271,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17272,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17273,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17274,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17275,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17276,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17277,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17278,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17279,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17280,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17281,conversational_96,4555.67,374.82,19224.99,80.0,41.0
17282,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17283,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17284,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17285,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17286,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17287,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17288,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17289,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17290,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17291,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17292,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17293,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17294,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17295,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17296,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17297,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17298,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17299,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17300,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17301,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17302,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17303,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17304,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17305,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17306,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17307,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17308,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17309,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17310,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17311,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17312,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17313,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17314,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17315,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17316,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17317,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17318,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17319,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17320,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17321,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17322,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17323,conversational_97,4439.88,373.67,19066.75,79.0,40.0
17324,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17325,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17326,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17327,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17328,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17329,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17330,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17331,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17332,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17333,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17334,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17335,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17336,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17337,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17338,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17339,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17340,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17341,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17342,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17343,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17344,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17345,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17346,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17347,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17348,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17349,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17350,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17351,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17352,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17353,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17354,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17355,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17356,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17357,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17358,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17359,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17360,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17361,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17362,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17363,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17364,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17365,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17366,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17367,conversational_98,5511.52,372.34,20091.06,87.0,48.0
17368,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17369,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17370,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17371,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17372,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17373,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17374,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17375,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17376,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17377,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17378,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17379,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17380,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17381,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17382,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17383,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17384,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17385,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17386,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17387,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17388,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17389,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17390,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17391,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17392,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17393,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17394,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17395,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17396,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17397,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17398,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17399,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17400,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17401,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17402,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17403,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17404,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17405,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17406,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17407,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17408,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17409,conversational_99,4529.4,370.53,19034.6,87.0,48.0
17410,simple_00,7013.29,368.67,15895.33,53.0,29.0
17411,simple_00,7013.29,368.67,15895.33,53.0,29.0
17412,simple_00,7013.29,368.67,15895.33,53.0,29.0
17413,simple_00,7013.29,368.67,15895.33,53.0,29.0
17414,simple_00,7013.29,368.67,15895.33,53.0,29.0
17415,simple_00,7013.29,368.67,15895.33,53.0,29.0
17416,simple_00,7013.29,368.67,15895.33,53.0,29.0
17417,simple_00,7013.29,368.67,15895.33,53.0,29.0
17418,simple_00,7013.29,368.67,15895.33,53.0,29.0
17419,simple_00,7013.29,368.67,15895.33,53.0,29.0
17420,simple_00,7013.29,368.67,15895.33,53.0,29.0
17421,simple_00,7013.29,368.67,15895.33,53.0,29.0
17422,simple_00,7013.29,368.67,15895.33,53.0,29.0
17423,simple_00,7013.29,368.67,15895.33,53.0,29.0
17424,simple_00,7013.29,368.67,15895.33,53.0,29.0
17425,simple_00,7013.29,368.67,15895.33,53.0,29.0
17426,simple_00,7013.29,368.67,15895.33,53.0,29.0
17427,simple_00,7013.29,368.67,15895.33,53.0,29.0
17428,simple_00,7013.29,368.67,15895.33,53.0,29.0
17429,simple_00,7013.29,368.67,15895.33,53.0,29.0
17430,simple_00,7013.29,368.67,15895.33,53.0,29.0
17431,simple_00,7013.29,368.67,15895.33,53.0,29.0
17432,simple_00,7013.29,368.67,15895.33,53.0,29.0
17433,simple_00,7013.29,368.67,15895.33,53.0,29.0
17434,simple_00,7013.29,368.67,15895.33,53.0,29.0
17435,simple_00,7013.29,368.67,15895.33,53.0,29.0
17436,simple_00,7013.29,368.67,15895.33,53.0,29.0
17437,simple_00,7013.29,368.67,15895.33,53.0,29.0
17438,simple_00,7013.29,368.67,15895.33,53.0,29.0
17439,simple_00,7013.29,368.67,15895.33,53.0,29.0
17440,simple_00,7013.29,368.67,15895.33,53.0,29.0
17441,simple_00,7013.29,368.67,15895.33,53.0,29.0
17442,simple_00,7013.29,368.67,15895.33,53.0,29.0
17443,simple_00,7013.29,368.67,15895.33,53.0,29.0
17444,simple_00,7013.29,368.67,15895.33,53.0,29.0
17445,simple_00,7013.29,368.67,15895.33,53.0,29.0
17446,simple_01,6739.61,364.12,17340.65,57.0,28.0
17447,simple_01,6739.61,364.12,17340.65,57.0,28.0
17448,simple_01,6739.61,364.12,17340.65,57.0,28.0
17449,simple_01,6739.61,364.12,17340.65,57.0,28.0
17450,simple_01,6739.61,364.12,17340.65,57.0,28.0
17451,simple_01,6739.61,364.12,17340.65,57.0,28.0
17452,simple_01,6739.61,364.12,17340.65,57.0,28.0
17453,simple_01,6739.61,364.12,17340.65,57.0,28.0
17454,simple_01,6739.61,364.12,17340.65,57.0,28.0
17455,simple_01,6739.61,364.12,17340.65,57.0,28.0
17456,simple_01,6739.61,364.12,17340.65,57.0,28.0
17457,simple_01,6739.61,364.12,17340.65,57.0,28.0
17458,simple_01,6739.61,364.12,17340.65,57.0,28.0
17459,simple_01,6739.61,364.12,17340.65,57.0,28.0
17460,simple_01,6739.61,364.12,17340.65,57.0,28.0
17461,simple_01,6739.61,364.12,17340.65,57.0,28.0
17462,simple_01,6739.61,364.12,17340.65,57.0,28.0
17463,simple_01,6739.61,364.12,17340.65,57.0,28.0
17464,simple_01,6739.61,364.12,17340.65,57.0,28.0
17465,simple_01,6739.61,364.12,17340.65,57.0,28.0
17466,simple_01,6739.61,364.12,17340.65,57.0,28.0
17467,simple_01,6739.61,364.12,17340.65,57.0,28.0
17468,simple_01,6739.61,364.12,17340.65,57.0,28.0
17469,simple_01,6739.61,364.12,17340.65,57.0,28.0
17470,simple_01,6739.61,364.12,17340.65,57.0,28.0
17471,simple_01,6739.61,364.12,17340.65,57.0,28.0
17472,simple_01,6739.61,364.12,17340.65,57.0,28.0
17473,simple_01,6739.61,364.12,17340.65,57.0,28.0
17474,simple_01,6739.61,364.12,17340.65,57.0,28.0
17475,simple_01,6739.61,364.12,17340.65,57.0,28.0
17476,simple_01,6739.61,364.12,17340.65,57.0,28.0
17477,simple_01,6739.61,364.12,17340.65,57.0,28.0
17478,simple_01,6739.61,364.12,17340.65,57.0,28.0
17479,simple_01,6739.61,364.12,17340.65,57.0,28.0
17480,simple_01,6739.61,364.12,17340.65,57.0,28.0
17481,simple_01,6739.61,364.12,17340.65,57.0,28.0
17482,simple_01,6739.61,364.12,17340.65,57.0,28.0
17483,simple_01,6739.61,364.12,17340.65,57.0,28.0
17484,simple_10,6288.48,360.82,8101.31,31.0,26.0
17485,simple_10,6288.48,360.82,8101.31,31.0,26.0
17486,simple_10,6288.48,360.82,8101.31,31.0,26.0
17487,simple_10,6288.48,360.82,8101.31,31.0,26.0
17488,simple_10,6288.48,360.82,8101.31,31.0,26.0
17489,simple_10,6288.48,360.82,8101.31,31.0,26.0
17490,simple_10,6288.48,360.82,8101.31,31.0,26.0
17491,simple_10,6288.48,360.82,8101.31,31.0,26.0
17492,simple_10,6288.48,360.82,8101.31,31.0,26.0
17493,simple_10,6288.48,360.82,8101.31,31.0,26.0
17494,simple_10,6288.48,360.82,8101.31,31.0,26.0
17495,simple_10,6288.48,360.82,8101.31,31.0,26.0
17496,simple_10,6288.48,360.82,8101.31,31.0,26.0
17497,simple_10,6288.48,360.82,8101.31,31.0,26.0
17498,simple_10,6288.48,360.82,8101.31,31.0,26.0
17499,simple_10,6288.48,360.82,8101.31,31.0,26.0
17500,simple_10,6288.48,360.82,8101.31,31.0,26.0
17501,simple_10,6288.48,360.82,8101.31,31.0,26.0
17502,simple_10,6288.48,360.82,8101.31,31.0,26.0
17503,simple_10,6288.48,360.82,8101.31,31.0,26.0
17504,simple_11,7490.33,369.01,18231.72,60.0,31.0
17505,simple_11,7490.33,369.01,18231.72,60.0,31.0
17506,simple_11,7490.33,369.01,18231.72,60.0,31.0
17507,simple_11,7490.33,369.01,18231.72,60.0,31.0
17508,simple_11,7490.33,369.01,18231.72,60.0,31.0
17509,simple_11,7490.33,369.01,18231.72,60.0,31.0
17510,simple_11,7490.33,369.01,18231.72,60.0,31.0
17511,simple_11,7490.33,369.01,18231.72,60.0,31.0
17512,simple_11,7490.33,369.01,18231.72,60.0,31.0
17513,simple_11,7490.33,369.01,18231.72,60.0,31.0
17514,simple_11,7490.33,369.01,18231.72,60.0,31.0
17515,simple_11,7490.33,369.01,18231.72,60.0,31.0
17516,simple_11,7490.33,369.01,18231.72,60.0,31.0
17517,simple_11,7490.33,369.01,18231.72,60.0,31.0
17518,simple_11,7490.33,369.01,18231.72,60.0,31.0
17519,simple_11,7490.33,369.01,18231.72,60.0,31.0
17520,simple_11,7490.33,369.01,18231.72,60.0,31.0
17521,simple_11,7490.33,369.01,18231.72,60.0,31.0
17522,simple_11,7490.33,369.01,18231.72,60.0,31.0
17523,simple_11,7490.33,369.01,18231.72,60.0,31.0
17524,simple_11,7490.33,369.01,18231.72,60.0,31.0
17525,simple_11,7490.33,369.01,18231.72,60.0,31.0
17526,simple_11,7490.33,369.01,18231.72,60.0,31.0
17527,simple_11,7490.33,369.01,18231.72,60.0,31.0
17528,simple_11,7490.33,369.01,18231.72,60.0,31.0
17529,simple_11,7490.33,369.01,18231.72,60.0,31.0
17530,simple_11,7490.33,369.01,18231.72,60.0,31.0
17531,simple_11,7490.33,369.01,18231.72,60.0,31.0
17532,simple_11,7490.33,369.01,18231.72,60.0,31.0
17533,simple_11,7490.33,369.01,18231.72,60.0,31.0
17534,simple_11,7490.33,369.01,18231.72,60.0,31.0
17535,simple_11,7490.33,369.01,18231.72,60.0,31.0
17536,simple_11,7490.33,369.01,18231.72,60.0,31.0
17537,simple_11,7490.33,369.01,18231.72,60.0,31.0
17538,simple_11,7490.33,369.01,18231.72,60.0,31.0
17539,simple_11,7490.33,369.01,18231.72,60.0,31.0
17540,simple_11,7490.33,369.01,18231.72,60.0,31.0
17541,simple_11,7490.33,369.01,18231.72,60.0,31.0
17542,simple_11,7490.33,369.01,18231.72,60.0,31.0
17543,simple_11,7490.33,369.01,18231.72,60.0,31.0
17544,simple_12,7424.88,366.69,18099.91,60.0,31.0
17545,simple_12,7424.88,366.69,18099.91,60.0,31.0
17546,simple_12,7424.88,366.69,18099.91,60.0,31.0
17547,simple_12,7424.88,366.69,18099.91,60.0,31.0
17548,simple_12,7424.88,366.69,18099.91,60.0,31.0
17549,simple_12,7424.88,366.69,18099.91,60.0,31.0
17550,simple_12,7424.88,366.69,18099.91,60.0,31.0
17551,simple_12,7424.88,366.69,18099.91,60.0,31.0
17552,simple_12,7424.88,366.69,18099.91,60.0,31.0
17553,simple_12,7424.88,366.69,18099.91,60.0,31.0
17554,simple_12,7424.88,366.69,18099.91,60.0,31.0
17555,simple_12,7424.88,366.69,18099.91,60.0,31.0
17556,simple_12,7424.88,366.69,18099.91,60.0,31.0
17557,simple_12,7424.88,366.69,18099.91,60.0,31.0
17558,simple_12,7424.88,366.69,18099.91,60.0,31.0
17559,simple_12,7424.88,366.69,18099.91,60.0,31.0
17560,simple_12,7424.88,366.69,18099.91,60.0,31.0
17561,simple_12,7424.88,366.69,18099.91,60.0,31.0
17562,simple_12,7424.88,366.69,18099.91,60.0,31.0
17563,simple_12,7424.88,366.69,18099.91,60.0,31.0
17564,simple_12,7424.88,366.69,18099.91,60.0,31.0
17565,simple_12,7424.88,366.69,18099.91,60.0,31.0
17566,simple_12,7424.88,366.69,18099.91,60.0,31.0
17567,simple_12,7424.88,366.69,18099.91,60.0,31.0
17568,simple_12,7424.88,366.69,18099.91,60.0,31.0
17569,simple_12,7424.88,366.69,18099.91,60.0,31.0
17570,simple_12,7424.88,366.69,18099.91,60.0,31.0
17571,simple_12,7424.88,366.69,18099.91,60.0,31.0
17572,simple_12,7424.88,366.69,18099.91,60.0,31.0
17573,simple_12,7424.88,366.69,18099.91,60.0,31.0
17574,simple_12,7424.88,366.69,18099.91,60.0,31.0
17575,simple_12,7424.88,366.69,18099.91,60.0,31.0
17576,simple_12,7424.88,366.69,18099.91,60.0,31.0
17577,simple_12,7424.88,366.69,18099.91,60.0,31.0
17578,simple_12,7424.88,366.69,18099.91,60.0,31.0
17579,simple_12,7424.88,366.69,18099.91,60.0,31.0
17580,simple_12,7424.88,366.69,18099.91,60.0,31.0
17581,simple_12,7424.88,366.69,18099.91,60.0,31.0
17582,simple_12,7424.88,366.69,18099.91,60.0,31.0
17583,simple_12,7424.88,366.69,18099.91,60.0,31.0
17584,simple_13,4111.67,371.51,14925.42,63.0,34.0
17585,simple_13,4111.67,371.51,14925.42,63.0,34.0
17586,simple_13,4111.67,371.51,14925.42,63.0,34.0
17587,simple_13,4111.67,371.51,14925.42,63.0,34.0
17588,simple_13,4111.67,371.51,14925.42,63.0,34.0
17589,simple_13,4111.67,371.51,14925.42,63.0,34.0
17590,simple_13,4111.67,371.51,14925.42,63.0,34.0
17591,simple_13,4111.67,371.51,14925.42,63.0,34.0
17592,simple_13,4111.67,371.51,14925.42,63.0,34.0
17593,simple_13,4111.67,371.51,14925.42,63.0,34.0
17594,simple_13,4111.67,371.51,14925.42,63.0,34.0
17595,simple_13,4111.67,371.51,14925.42,63.0,34.0
17596,simple_13,4111.67,371.51,14925.42,63.0,34.0
17597,simple_13,4111.67,371.51,14925.42,63.0,34.0
17598,simple_13,4111.67,371.51,14925.42,63.0,34.0
17599,simple_13,4111.67,371.51,14925.42,63.0,34.0
17600,simple_13,4111.67,371.51,14925.42,63.0,34.0
17601,simple_13,4111.67,371.51,14925.42,63.0,34.0
17602,simple_13,4111.67,371.51,14925.42,63.0,34.0
17603,simple_13,4111.67,371.51,14925.42,63.0,34.0
17604,simple_13,4111.67,371.51,14925.42,63.0,34.0
17605,simple_13,4111.67,371.51,14925.42,63.0,34.0
17606,simple_13,4111.67,371.51,14925.42,63.0,34.0
17607,simple_13,4111.67,371.51,14925.42,63.0,34.0
17608,simple_13,4111.67,371.51,14925.42,63.0,34.0
17609,simple_13,4111.67,371.51,14925.42,63.0,34.0
17610,simple_13,4111.67,371.51,14925.42,63.0,34.0
17611,simple_13,4111.67,371.51,14925.42,63.0,34.0
17612,simple_13,4111.67,371.51,14925.42,63.0,34.0
17613,simple_13,4111.67,371.51,14925.42,63.0,34.0
17614,simple_13,4111.67,371.51,14925.42,63.0,34.0
17615,simple_13,4111.67,371.51,14925.42,63.0,34.0
17616,simple_13,4111.67,371.51,14925.42,63.0,34.0
17617,simple_13,4111.67,371.51,14925.42,63.0,34.0
17618,simple_14,7212.12,366.44,17878.55,59.0,30.0
17619,simple_14,7212.12,366.44,17878.55,59.0,30.0
17620,simple_14,7212.12,366.44,17878.55,59.0,30.0
17621,simple_14,7212.12,366.44,17878.55,59.0,30.0
17622,simple_14,7212.12,366.44,17878.55,59.0,30.0
17623,simple_14,7212.12,366.44,17878.55,59.0,30.0
17624,simple_14,7212.12,366.44,17878.55,59.0,30.0
17625,simple_14,7212.12,366.44,17878.55,59.0,30.0
17626,simple_14,7212.12,366.44,17878.55,59.0,30.0
17627,simple_14,7212.12,366.44,17878.55,59.0,30.0
17628,simple_14,7212.12,366.44,17878.55,59.0,30.0
17629,simple_14,7212.12,366.44,17878.55,59.0,30.0
17630,simple_14,7212.12,366.44,17878.55,59.0,30.0
17631,simple_14,7212.12,366.44,17878.55,59.0,30.0
17632,simple_14,7212.12,366.44,17878.55,59.0,30.0
17633,simple_14,7212.12,366.44,17878.55,59.0,30.0
17634,simple_14,7212.12,366.44,17878.55,59.0,30.0
17635,simple_14,7212.12,366.44,17878.55,59.0,30.0
17636,simple_14,7212.12,366.44,17878.55,59.0,30.0
17637,simple_14,7212.12,366.44,17878.55,59.0,30.0
17638,simple_14,7212.12,366.44,17878.55,59.0,30.0
17639,simple_14,7212.12,366.44,17878.55,59.0,30.0
17640,simple_14,7212.12,366.44,17878.55,59.0,30.0
17641,simple_14,7212.12,366.44,17878.55,59.0,30.0
17642,simple_14,7212.12,366.44,17878.55,59.0,30.0
17643,simple_14,7212.12,366.44,17878.55,59.0,30.0
17644,simple_14,7212.12,366.44,17878.55,59.0,30.0
17645,simple_14,7212.12,366.44,17878.55,59.0,30.0
17646,simple_14,7212.12,366.44,17878.55,59.0,30.0
17647,simple_14,7212.12,366.44,17878.55,59.0,30.0
17648,simple_14,7212.12,366.44,17878.55,59.0,30.0
17649,simple_14,7212.12,366.44,17878.55,59.0,30.0
17650,simple_14,7212.12,366.44,17878.55,59.0,30.0
17651,simple_14,7212.12,366.44,17878.55,59.0,30.0
17652,simple_14,7212.12,366.44,17878.55,59.0,30.0
17653,simple_14,7212.12,366.44,17878.55,59.0,30.0
17654,simple_14,7212.12,366.44,17878.55,59.0,30.0
17655,simple_14,7212.12,366.44,17878.55,59.0,30.0
17656,simple_14,7212.12,366.44,17878.55,59.0,30.0
17657,simple_14,7212.12,366.44,17878.55,59.0,30.0
17658,simple_15,6718.66,365.35,17353.31,57.0,28.0
17659,simple_15,6718.66,365.35,17353.31,57.0,28.0
17660,simple_15,6718.66,365.35,17353.31,57.0,28.0
17661,simple_15,6718.66,365.35,17353.31,57.0,28.0
17662,simple_15,6718.66,365.35,17353.31,57.0,28.0
17663,simple_15,6718.66,365.35,17353.31,57.0,28.0
17664,simple_15,6718.66,365.35,17353.31,57.0,28.0
17665,simple_15,6718.66,365.35,17353.31,57.0,28.0
17666,simple_15,6718.66,365.35,17353.31,57.0,28.0
17667,simple_15,6718.66,365.35,17353.31,57.0,28.0
17668,simple_15,6718.66,365.35,17353.31,57.0,28.0
17669,simple_15,6718.66,365.35,17353.31,57.0,28.0
17670,simple_15,6718.66,365.35,17353.31,57.0,28.0
17671,simple_15,6718.66,365.35,17353.31,57.0,28.0
17672,simple_15,6718.66,365.35,17353.31,57.0,28.0
17673,simple_15,6718.66,365.35,17353.31,57.0,28.0
17674,simple_15,6718.66,365.35,17353.31,57.0,28.0
17675,simple_15,6718.66,365.35,17353.31,57.0,28.0
17676,simple_15,6718.66,365.35,17353.31,57.0,28.0
17677,simple_15,6718.66,365.35,17353.31,57.0,28.0
17678,simple_15,6718.66,365.35,17353.31,57.0,28.0
17679,simple_15,6718.66,365.35,17353.31,57.0,28.0
17680,simple_15,6718.66,365.35,17353.31,57.0,28.0
17681,simple_15,6718.66,365.35,17353.31,57.0,28.0
17682,simple_15,6718.66,365.35,17353.31,57.0,28.0
17683,simple_15,6718.66,365.35,17353.31,57.0,28.0
17684,simple_15,6718.66,365.35,17353.31,57.0,28.0
17685,simple_15,6718.66,365.35,17353.31,57.0,28.0
17686,simple_15,6718.66,365.35,17353.31,57.0,28.0
17687,simple_15,6718.66,365.35,17353.31,57.0,28.0
17688,simple_15,6718.66,365.35,17353.31,57.0,28.0
17689,simple_15,6718.66,365.35,17353.31,57.0,28.0
17690,simple_15,6718.66,365.35,17353.31,57.0,28.0
17691,simple_15,6718.66,365.35,17353.31,57.0,28.0
17692,simple_15,6718.66,365.35,17353.31,57.0,28.0
17693,simple_15,6718.66,365.35,17353.31,57.0,28.0
17694,simple_15,6718.66,365.35,17353.31,57.0,28.0
17695,simple_15,6718.66,365.35,17353.31,57.0,28.0
17696,simple_16,6462.62,367.31,17155.02,56.0,27.0
17697,simple_16,6462.62,367.31,17155.02,56.0,27.0
17698,simple_16,6462.62,367.31,17155.02,56.0,27.0
17699,simple_16,6462.62,367.31,17155.02,56.0,27.0
17700,simple_16,6462.62,367.31,17155.02,56.0,27.0
17701,simple_16,6462.62,367.31,17155.02,56.0,27.0
17702,simple_16,6462.62,367.31,17155.02,56.0,27.0
17703,simple_16,6462.62,367.31,17155.02,56.0,27.0
17704,simple_16,6462.62,367.31,17155.02,56.0,27.0
17705,simple_16,6462.62,367.31,17155.02,56.0,27.0
17706,simple_16,6462.62,367.31,17155.02,56.0,27.0
17707,simple_16,6462.62,367.31,17155.02,56.0,27.0
17708,simple_16,6462.62,367.31,17155.02,56.0,27.0
17709,simple_16,6462.62,367.31,17155.02,56.0,27.0
