secs,id,TTFT,TBT,total_time,total_tokens,prompt_tokens
1595,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1596,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1597,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1598,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1599,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1600,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1601,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1602,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1603,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1604,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1605,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1606,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1607,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1608,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1609,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1610,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1611,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1612,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1613,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1614,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1615,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1616,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1617,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1618,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1619,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1620,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1621,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1622,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1623,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1624,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1625,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1626,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1627,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1628,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1629,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1630,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1631,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1632,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1633,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1634,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1635,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1636,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1637,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1638,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1639,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1640,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1641,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1642,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1643,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1644,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1645,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1646,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1647,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1648,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1649,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1650,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1651,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1652,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1653,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1654,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1655,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1656,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1657,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1658,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1659,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1660,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1661,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1662,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1663,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1664,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1665,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1666,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1667,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1668,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1669,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1670,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1671,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1672,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1673,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1674,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1675,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1676,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1677,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1678,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1679,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1680,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1681,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1682,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1683,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1684,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1685,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1686,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1687,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1688,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1689,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1690,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1691,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1692,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1693,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1694,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1695,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1696,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1697,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1698,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1699,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1700,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1701,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1702,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1703,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1704,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1705,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1706,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1707,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1708,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1709,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1710,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1711,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1712,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1713,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1714,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1715,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1716,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1717,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1718,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1719,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1720,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1721,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1722,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1723,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1724,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1725,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1726,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1727,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1728,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1729,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1730,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1731,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1732,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1733,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1734,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1735,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1736,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1737,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1738,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1739,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1740,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1741,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1742,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1743,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1744,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1745,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1746,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1747,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1748,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1749,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1750,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1751,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1752,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1753,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1754,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1755,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1756,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1757,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1758,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1759,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1760,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1761,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1762,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1763,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1764,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1765,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1766,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1767,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1768,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1769,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1770,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1771,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1772,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1773,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1774,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1775,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1776,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1777,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1778,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1779,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1780,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1781,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1782,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1783,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1784,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1785,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1786,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1787,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1788,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1789,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1790,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1791,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1792,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1793,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1794,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1795,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1796,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1797,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1798,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1799,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1800,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1801,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1802,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1803,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1804,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1805,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1806,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1807,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1808,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1809,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1810,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1811,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1812,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1813,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1814,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1815,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1816,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1817,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1818,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1819,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1820,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1821,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1822,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1823,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1824,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1825,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1826,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1827,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1828,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1829,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1830,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1831,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1832,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1833,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1834,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1835,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1836,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1837,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1838,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1839,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1840,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1841,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1842,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1843,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1844,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1845,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1846,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1847,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1848,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1849,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1850,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1851,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1852,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1853,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1854,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1855,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1856,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1857,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1858,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1859,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1860,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1861,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1862,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1863,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1864,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1865,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1866,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1867,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1868,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1869,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1870,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1871,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1872,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1873,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1874,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1875,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1876,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1877,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1878,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1879,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1880,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1881,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1882,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1883,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1884,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1885,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1886,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1887,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1888,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1889,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1890,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1891,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1892,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1893,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1894,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1895,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1896,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1897,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1898,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1899,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1900,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1901,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1902,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1903,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1904,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1905,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1906,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1907,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1908,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1909,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1910,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1911,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1912,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1913,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1914,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1915,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1916,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1917,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1918,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1919,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1920,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1921,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1922,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1923,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1924,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1925,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1926,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1927,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1928,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1929,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1930,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1931,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1932,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1933,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1934,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1935,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1936,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1937,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1938,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1939,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1940,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1941,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1942,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1943,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1944,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1945,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1946,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1947,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1948,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1949,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1950,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1951,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1952,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1953,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1954,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1955,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1956,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1957,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1958,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1959,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1960,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1961,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1962,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1963,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1964,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1965,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1966,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1967,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1968,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1969,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1970,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1971,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1972,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1973,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1974,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1975,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1976,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1977,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1978,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1979,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1980,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1981,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1982,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1983,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1984,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1985,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1986,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1987,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1988,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1989,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1990,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1991,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1992,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1993,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1994,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1995,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1996,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1997,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1998,contextual_01,21049.66,779.3,59309.06,421.0,372.0
1999,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2000,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2001,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2002,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2003,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2004,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2005,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2006,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2007,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2008,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2009,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2010,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2011,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2012,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2013,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2014,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2015,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2016,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2017,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2018,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2019,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2020,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2021,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2022,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2023,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2024,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2025,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2026,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2027,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2028,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2029,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2030,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2031,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2032,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2033,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2034,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2035,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2036,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2037,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2038,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2039,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2040,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2041,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2042,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2043,contextual_01,21049.66,779.3,59309.06,421.0,372.0
2044,contextual_01,21049.66,779.3,59309.06,421.0,372.0
